Key,Date,Open,High,Low,Close,Adj Close,Volume
BILI,12/28/2018,14.04,14.42,13.81,14.37,14.37,2762100
BILI,12/31/2018,14.57,15,14.4,14.59,14.59,2914100
BILI,1/2/2019,14,14.63,13.98,14.28,14.28,1902100
BILI,1/3/2019,14.19,14.2,12.85,12.95,12.95,5039100
BILI,1/4/2019,13.45,13.89,13.4,13.7,13.7,2971900
BILI,1/7/2019,13.94,14.37,13.74,14.27,14.27,2358000
BILI,1/8/2019,14.515,15.1,14.4,14.78,14.78,4795200
BILI,1/9/2019,14.04,16.370001,14.01,15.75,15.75,7953100
BILI,1/10/2019,15.4,16.6,15.3,16.26,16.26,5974600
BILI,1/11/2019,16.02,16.09,15.29,15.36,15.36,4050200
BILI,1/14/2019,15.2,15.37,14.71,15.06,15.06,2387300
BILI,1/15/2019,15.33,15.8,15.23,15.51,15.51,3143300
BILI,1/16/2019,15.77,16.15,15.56,16.030001,16.030001,4317900
BILI,1/17/2019,15.9,16.82,15.75,16.530001,16.530001,3893900
BILI,1/18/2019,16.860001,17.09,16.6,16.709999,16.709999,3635100
BILI,1/22/2019,16.16,16.190001,15.75,15.93,15.93,4492900
BILI,1/23/2019,16.190001,16.370001,15.84,15.95,15.95,3083100
BILI,1/24/2019,16.09,17.18,16,16.889999,16.889999,4376000
BILI,1/25/2019,17.219999,17.5,16.969999,17.440001,17.440001,3764300
BILI,1/28/2019,17.139999,18.16,16.799999,17.98,17.98,4097100
BILI,1/29/2019,17.99,18.379999,17.67,17.84,17.84,6344300
BILI,1/30/2019,18.190001,18.299999,17.68,17.76,17.76,2807300
BILI,1/31/2019,18.280001,18.459999,17.959999,18.41,18.41,5100000
BILI,2/1/2019,18.299999,18.610001,17.75,17.83,17.83,3082300
BILI,2/4/2019,17.889999,18.049999,17.469999,17.700001,17.700001,2415500
BILI,2/5/2019,17.76,18.434999,17.66,18.209999,18.209999,2056400
BILI,2/6/2019,18.190001,18.48,18.07,18.209999,18.209999,2865400
BILI,2/7/2019,17.99,18.065001,16.99,17.18,17.18,4054700
BILI,2/8/2019,16.99,17.65,16.43,17.459999,17.459999,1702700
BILI,2/11/2019,17.825001,17.950001,17.15,17.290001,17.290001,2375000
BILI,2/12/2019,17.51,18.209999,17.51,17.860001,17.860001,3905300
BILI,2/13/2019,18.110001,18.5,17.964001,18.200001,18.200001,2499700
BILI,2/14/2019,18.82,19.200001,18.379999,18.92,18.92,6906900
BILI,2/15/2019,18.5,18.51,17.719999,17.74,17.74,6522000
BILI,2/19/2019,17.809999,18.219999,17.77,17.799999,17.799999,3313400
BILI,2/20/2019,18.030001,18.75,18.02,18.309999,18.309999,5234800
BILI,2/21/2019,18.459999,18.68,17.93,18.139999,18.139999,3018500
BILI,2/22/2019,18.450001,19.549999,18.424999,19.48,19.48,7639100
BILI,2/25/2019,20.5,21,19.559999,20.26,20.26,8690200
BILI,2/26/2019,19.67,19.98,19.049999,19.73,19.73,4507000
BILI,2/27/2019,19.99,20.049999,19.43,19.860001,19.860001,5961000
BILI,2/28/2019,20.9,21.5,18.540001,18.98,18.98,17474500
BILI,3/1/2019,19.110001,19.200001,17.92,17.98,17.98,9815700
BILI,3/4/2019,17.629999,19,17.57,18.82,18.82,10394200
BILI,3/5/2019,18.66,19.32,18.268999,19.139999,19.139999,4526000
BILI,3/6/2019,19,19.129999,18.514999,18.66,18.66,4299400
BILI,3/7/2019,18.4,18.6,17.67,17.799999,17.799999,3948000
BILI,3/8/2019,17.209999,18.200001,17.15,17.940001,17.940001,3441200
BILI,3/11/2019,18.120001,18.620001,17.969999,18.6,18.6,4642200
BILI,3/12/2019,18.709999,19.26,18.629999,18.9,18.9,3295500
BILI,3/13/2019,18.9,19.1,18.174999,18.200001,18.200001,3825900
BILI,3/14/2019,18.299999,18.6,18.18,18.5,18.5,1640100
BILI,3/15/2019,18.59,18.83,18.5,18.709999,18.709999,2184100
BILI,3/18/2019,18.91,18.950001,18.370001,18.5,18.5,2295800
BILI,3/19/2019,18.57,19,18.450001,18.65,18.65,3482500
BILI,3/20/2019,18.620001,18.65,17.719999,17.75,17.75,5205700
BILI,3/21/2019,17.77,18.056999,17.549999,17.709999,17.709999,4727100
BILI,3/22/2019,17.6,17.690001,17.200001,17.209999,17.209999,4250900
BILI,3/25/2019,17.110001,17.809999,17.049999,17.59,17.59,1901400
BILI,3/26/2019,17.65,17.9,17.610001,17.700001,17.700001,2688100
BILI,3/27/2019,17.709999,17.98,17.5,17.709999,17.709999,5441800
BILI,3/28/2019,17.75,18.200001,17.67,18.1,18.1,3779300
BILI,3/29/2019,18.41,18.969999,17.83,18.950001,18.950001,6273500
